"161","0","25000","50000","0"
"162","0","25000","50000","0"
"163","0","10000","25000","0"
"164","0","25000","50000","0"
"165","0","25000","50000","0"
"166","0","25000","50000","0"
"167","0","25000","50000","0"
"168","0","25000","50000","0"
"169","0","25000","50000","0"
"170","0","10000","25000","0"
"171","0","25000","50000","0"
"172","0","25000","50000","0"
"314","0","25000","50000","0"
"315","0","25000","50000","0"
"316","0","150000","450000","0"
"317","0","25000","50000","0"
"318","0","10000","25000","0"
"319","0","10000","25000","0"
"320","0","10000","25000","0"
"321","0","25000","50000","0"
"322","0","10000","25000","0"
"323","0","25000","50000","0"
"324","0","25000","50000","0"
"325","0","150000","450000","0"
"326","0","25000","50000","0"
"327","0","25000","50000","0"
"328","0","25000","50000","0"
"329","0","25000","50000","0"
"254","0","10000","25000","0"
"255","0","10000","25000","0"
"256","0","10000","25000","0"
"257","0","25000","50000","0"
"258","0","25000","50000","0"
"259","0","25000","50000","0"
"260","0","25000","50000","0"
"261","0","25000","50000","0"
"262","0","25000","50000","0"
"263","0","25000","50000","0"
"264","0","25000","50000","0"
"265","0","10000","25000","0"
"266","0","25000","50000","0"
"267","0","10000","25000","0"
"268","0","10000","25000","0"
"269","0","150000","450000","0"
"270","0","25000","50000","0"
"271","0","10000","25000","0"
"272","0","25000","50000","0"
"273","0","10000","25000","0"
"274","0","25000","50000","0"
"275","0","25000","50000","0"
"276","0","25000","50000","0"
"277","0","10000","25000","0"
"278","0","25000","50000","0"
"279","0","10000","25000","0"
"280","0","150000","450000","0"
"281","0","10000","25000","0"
"282","0","25000","50000","0"
"283","0","10000","25000","0"
"284","0","150000","450000","0"
"285","0","10000","25000","0"
"286","0","150000","450000","0"
"287","0","25000","50000","0"
"288","0","25000","50000","0"
"289","0","25000","50000","0"
"290","0","25000","50000","0"
"291","0","25000","50000","0"
"292","0","25000","50000","0"
"293","0","25000","50000","0"
"294","0","150000","450000","0"
"295","0","25000","50000","0"
"296","0","25000","50000","0"
"297","0","25000","50000","0"
"298","0","10000","25000","0"
"299","0","150000","450000","0"
"300","0","150000","450000","0"
"301","0","25000","50000","0"
"302","0","25000","50000","0"
"303","0","25000","50000","0"
"304","0","25000","50000","0"
"305","0","25000","50000","0"
"306","0","10000","25000","0"
"307","0","25000","50000","0"
"308","0","25000","50000","0"
"309","0","10000","25000","0"
"178","0","25000","50000","0"
"179","0","150000","450000","0"
"180","0","150000","450000","0"
"182","0","150000","450000","0"
"183","0","10000","25000","0"
"184","0","10000","25000","0"
"185","0","10000","25000","0"
"186","0","10000","25000","0"
"187","0","10000","25000","0"
"188","0","25000","50000","0"
"189","0","10000","25000","0"
"190","0","25000","50000","0"
"191","0","25000","50000","0"
"192","0","25000","50000","0"
"193","0","10000","25000","0"
"194","0","25000","50000","0"
"195","0","25000","50000","0"
"196","0","150000","450000","0"
"197","0","150000","450000","0"
"198","0","150000","450000","0"
"199","0","25000","50000","0"
"200","0","10000","25000","0"
"370","0","25000","50000","0"
"345","0","25000","50000","0"
"348","0","10000","25000","0"
"181","0","25000","50000","0"
"202","0","25000","50000","0"
"203","0","25000","50000","0"
"204","0","25000","50000","0"
"205","0","150000","450000","0"
"206","0","25000","50000","0"
"207","0","150000","450000","0"
"208","0","25000","50000","0"
"209","0","150000","450000","0"
"210","0","150000","450000","0"
"211","0","25000","50000","0"
"212","0","150000","450000","0"
"213","0","150000","450000","0"
"225","0","150000","450000","0"
"229","0","25000","50000","0"
"232","0","150000","450000","0"
"72","0","5000","5000","0"
"71","0","25000","25000","10000"
"38","0","1000","5000","200"
"40","0","25000","50000","0"
"41","0","150000","250000","0"
"59","0","10000","25000","0"
"62","0","250000","750000","0"
"91","1","10000","15000","0"
"91","2","10000","15000","0"
"91","3","10000","15000","0"
"91","4","10000","15000","0"
"92","1","10000","15000","0"
"92","2","10000","15000","0"
"92","3","10000","15000","0"
"92","4","10000","15000","0"
"94","1","75000","150000","0"
"94","2","75000","150000","0"
"94","3","75000","150000","0"
"94","4","75000","150000","0"
"95","1","75000","150000","0"
"95","2","75000","150000","0"
"95","3","75000","150000","0"
"95","4","75000","150000","0"
"96","1","75000","150000","0"
"96","2","75000","150000","0"
"96","3","75000","150000","0"
"96","4","75000","150000","0"
"97","1","75000","150000","0"
"97","2","75000","150000","0"
"97","3","75000","150000","0"
"97","4","75000","150000","0"
"98","1","75000","150000","0"
"98","2","75000","150000","0"
"98","3","75000","150000","0"
"98","4","75000","150000","0"
"99","1","75000","150000","0"
"99","2","75000","150000","0"
"99","3","75000","150000","0"
"99","4","75000","150000","0"
"100","1","75000","150000","0"
"100","2","75000","150000","0"
"100","3","75000","150000","0"
"100","4","75000","150000","0"
"101","1","75000","150000","0"
"101","2","75000","150000","0"
"101","3","75000","150000","0"
"101","4","75000","150000","0"
"102","1","75000","150000","0"
"102","2","75000","150000","0"
"102","3","75000","150000","0"
"102","4","75000","150000","0"
"103","1","75000","150000","0"
"103","2","75000","150000","0"
"103","3","75000","150000","0"
"103","4","75000","150000","0"
"104","1","75000","150000","0"
"104","2","75000","150000","0"
"104","3","75000","150000","0"
"104","4","75000","150000","0"
"105","1","75000","150000","0"
"105","2","75000","150000","0"
"105","3","75000","150000","0"
"105","4","75000","150000","0"
"106","1","75000","150000","0"
"106","2","75000","150000","0"
"106","3","75000","150000","0"
"106","4","75000","150000","0"
"107","1","75000","150000","0"
"107","2","75000","150000","0"
"107","3","75000","150000","0"
"107","4","75000","150000","0"
"108","1","75000","150000","0"
"108","2","75000","150000","0"
"108","3","75000","150000","0"
"108","4","75000","150000","0"
"263","1","0","0","0"
"263","2","0","0","0"
"263","3","0","0","0"
"109","1","75000","150000","0"
"109","2","75000","150000","0"
"109","3","75000","150000","0"
"109","4","75000","150000","0"
"110","1","75000","150000","0"
"110","2","75000","150000","0"
"110","3","75000","150000","0"
"110","4","75000","150000","0"
"111","1","75000","150000","0"
"111","2","75000","150000","0"
"111","3","75000","150000","0"
"111","4","75000","150000","0"
"112","1","100000","200000","0"
"112","2","100000","200000","0"
"112","3","100000","200000","0"
"112","4","100000","200000","0"
"113","1","100000","200000","0"
"113","2","100000","200000","0"
"113","3","100000","200000","0"
"113","4","100000","200000","0"
"114","1","100000","200000","0"
"114","2","100000","200000","0"
"114","3","100000","200000","0"
"114","4","100000","200000","0"
"116","1","75000","150000","0"
"116","2","75000","150000","0"
"116","3","75000","150000","0"
"116","4","75000","150000","0"
"118","1","75000","150000","0"
"118","2","75000","150000","0"
"118","3","75000","150000","0"
"118","4","75000","150000","0"
"119","1","75000","150000","0"
"119","2","75000","150000","0"
"119","3","75000","150000","0"
"119","4","75000","150000","0"
"120","1","75000","150000","0"
"120","2","75000","150000","0"
"120","3","75000","150000","0"
"120","4","75000","150000","0"
"121","1","75000","150000","0"
"121","2","75000","150000","0"
"121","3","75000","150000","0"
"121","4","75000","150000","0"
"122","1","100000","200000","0"
"122","2","100000","200000","0"
"122","3","100000","200000","0"
"122","4","100000","200000","0"
"123","1","100000","200000","0"
"123","2","100000","200000","0"
"123","3","100000","200000","0"
"123","4","100000","200000","0"
"124","1","75000","150000","0"
"124","2","75000","150000","0"
"124","3","75000","150000","0"
"124","4","75000","150000","0"
"125","1","75000","150000","0"
"125","2","75000","150000","0"
"125","3","75000","150000","0"
"125","4","75000","150000","0"
"131","1","75000","150000","0"
"131","2","75000","150000","0"
"131","3","75000","150000","0"
"131","4","75000","150000","0"
"132","1","10000","15000","0"
"132","2","10000","15000","0"
"132","3","10000","15000","0"
"132","4","10000","15000","0"
"133","1","75000","150000","0"
"133","2","75000","150000","0"
"133","3","75000","150000","0"
"133","4","75000","150000","0"
"134","1","75000","150000","0"
"134","2","75000","150000","0"
"134","3","75000","150000","0"
"134","4","75000","150000","0"
"135","1","75000","150000","0"
"135","2","75000","150000","0"
"135","3","75000","150000","0"
"135","4","75000","150000","0"
"136","1","75000","150000","0"
"136","2","75000","150000","0"
"136","3","75000","150000","0"
"136","4","75000","150000","0"
"137","1","100000","200000","0"
"137","2","100000","200000","0"
"137","3","100000","200000","0"
"137","4","100000","200000","0"
"138","1","75000","150000","0"
"138","2","75000","150000","0"
"138","3","75000","150000","0"
"138","4","75000","150000","0"
"139","1","75000","150000","0"
"139","2","75000","150000","0"
"139","3","75000","150000","0"
"139","4","75000","150000","0"
"140","1","75000","150000","0"
"140","2","75000","150000","0"
"140","3","75000","150000","0"
"140","4","75000","150000","0"
"144","1","75000","150000","0"
"144","2","75000","150000","0"
"144","3","75000","150000","0"
"144","4","75000","150000","0"
"145","1","75000","150000","0"
"145","2","75000","150000","0"
"145","3","75000","150000","0"
"145","4","75000","150000","0"
"146","1","75000","150000","0"
"146","2","75000","150000","0"
"146","3","75000","150000","0"
"146","4","75000","150000","0"
"147","1","75000","150000","0"
"147","2","75000","150000","0"
"147","3","75000","150000","0"
"147","4","75000","150000","0"
"148","1","75000","150000","0"
"148","2","75000","150000","0"
"148","3","75000","150000","0"
"148","4","75000","150000","0"
"149","1","75000","150000","0"
"149","2","75000","150000","0"
"149","3","75000","150000","0"
"149","4","75000","150000","0"
"151","1","75000","150000","0"
"151","2","75000","150000","0"
"151","3","75000","150000","0"
"151","4","75000","150000","0"
"152","1","75000","150000","0"
"152","2","75000","150000","0"
"152","3","75000","150000","0"
"152","4","75000","150000","0"
"153","1","75000","150000","0"
"153","2","75000","150000","0"
"153","3","75000","150000","0"
"153","4","75000","150000","0"
"154","1","75000","150000","0"
"154","2","75000","150000","0"
"154","3","75000","150000","0"
"154","4","75000","150000","0"
"155","1","75000","150000","0"
"155","2","75000","150000","0"
"155","3","75000","150000","0"
"155","4","75000","150000","0"
"156","1","75000","150000","0"
"156","2","75000","150000","0"
"156","3","75000","150000","0"
"156","4","75000","150000","0"
"157","1","100000","200000","0"
"157","2","100000","200000","0"
"157","3","100000","200000","0"
"157","4","100000","200000","0"
"158","1","75000","150000","0"
"158","2","75000","150000","0"
"158","3","75000","150000","0"
"158","4","75000","150000","0"
"159","1","75000","150000","0"
"159","2","75000","150000","0"
"159","3","75000","150000","0"
"159","4","75000","150000","0"
"160","1","75000","150000","0"
"160","2","75000","150000","0"
"160","3","75000","150000","0"
"160","4","75000","150000","0"
"161","1","75000","150000","0"
"161","2","75000","150000","0"
"161","3","75000","150000","0"
"161","4","75000","150000","0"
"162","1","75000","150000","0"
"162","2","75000","150000","0"
"162","3","75000","150000","0"
"162","4","75000","150000","0"
"163","2","10000","15000","0"
"163","3","10000","15000","0"
"164","1","75000","150000","0"
"164","2","75000","150000","0"
"164","3","75000","150000","0"
"164","4","75000","150000","0"
"165","1","75000","150000","0"
"165","2","75000","150000","0"
"165","3","75000","150000","0"
"165","4","75000","150000","0"
"166","1","75000","150000","0"
"166","2","75000","150000","0"
"166","3","75000","150000","0"
"166","4","75000","150000","0"
"167","1","75000","150000","0"
"167","2","75000","150000","0"
"167","3","75000","150000","0"
"167","4","75000","150000","0"
"168","1","75000","150000","0"
"168","2","75000","150000","0"
"168","3","75000","150000","0"
"168","4","75000","150000","0"
"171","1","75000","150000","0"
"171","2","75000","150000","0"
"171","3","75000","150000","0"
"171","4","75000","150000","0"
"172","1","75000","150000","0"
"172","2","75000","150000","0"
"172","3","75000","150000","0"
"172","4","75000","150000","0"
"211","1","10000","15000","0"
"211","2","10000","15000","0"
"211","3","10000","15000","0"
"211","6","10000","15000","0"
"211","4","10000","15000","0"
"211","5","10000","15000","0"
"395","1","100000","200000","0"
"395","2","100000","200000","0"
"395","3","100000","200000","0"
"395","6","100000","200000","0"
"395","4","100000","200000","0"
"395","5","100000","200000","0"
"276","1","100000","200000","0"
"276","2","100000","200000","0"
"276","3","100000","200000","0"
"276","6","100000","200000","0"
"276","4","100000","200000","0"
"276","5","100000","200000","0"
"255","1","5000","10000","0"
"255","2","5000","10000","0"
"255","3","5000","10000","0"
"255","4","5000","10000","0"
"392","2","10000","15000","0"
"392","3","10000","15000","0"
"392","6","10000","15000","0"
"392","5","10000","15000","0"
"202","2","15000","25000","0"
"202","4","25000","50000","0"
"93","1","75000","150000","0"
"93","2","75000","150000","0"
"93","3","75000","150000","0"
"93","4","75000","150000","0"
"115","1","10000","15000","0"
"115","2","10000","15000","0"
"115","3","10000","15000","0"
"115","4","10000","15000","0"
"117","1","75000","150000","0"
"117","2","75000","150000","0"
"117","3","75000","150000","0"
"117","4","75000","150000","0"
"126","2","5000","10000","0"
"126","3","5000","10000","0"
"127","2","10000","15000","0"
"127","3","10000","15000","0"
"128","2","10000","15000","0"
"128","3","10000","15000","0"
"129","2","5000","10000","0"
"129","3","5000","10000","0"
"130","2","5000","10000","0"
"130","3","5000","10000","0"
"141","2","5000","10000","0"
"141","3","5000","10000","0"
"142","2","10000","15000","0"
"142","3","10000","15000","0"
"143","1","5000","10000","0"
"143","2","5000","10000","0"
"143","3","5000","10000","0"
"143","4","5000","10000","0"
"150","2","10000","15000","0"
"150","3","10000","15000","0"
"169","2","10000","15000","0"
"169","3","10000","15000","0"
"170","2","5000","10000","0"
"170","3","5000","10000","0"
"314","1","5000","10000","0"
"314","2","5000","10000","0"
"314","3","5000","10000","0"
"314","4","5000","10000","0"
"315","1","10000","15000","0"
"315","2","10000","15000","0"
"315","3","10000","15000","0"
"315","4","10000","15000","0"
"126","4","15000","25000","0"
"126","1","10000","15000","0"
"127","1","15000","20000","0"
"127","4","20000","35000","0"
"128","1","20000","30000","0"
"128","4","30000","40000","0"
"129","1","15000","20000","0"
"129","4","25000","35000","0"
"130","1","20000","30000","0"
"130","4","25000","40000","0"
"141","1","15000","25000","0"
"141","4","20000","35000","0"
"142","1","15000","25000","0"
"142","4","20000","35000","0"
"150","1","20000","25000","0"
"150","4","25000","35000","0"
"163","1","15000","25000","0"
"163","4","20000","35000","0"
"169","1","15000","25000","0"
"169","4","20000","35000","0"
"170","1","15000","25000","0"
"170","4","25000","35000","0"
"392","1","15000","25000","0"
"392","4","20000","35000","0"
"393","1","20000","25000","0"
"393","4","25000","35000","0"
"394","1","15000","25000","0"
"394","4","25000","35000","0"
"323","1","15000","25000","0"
"323","4","20000","35000","0"
"324","1","15000","25000","0"
"324","4","20000","30000","0"
"325","1","25000","35000","0"
"325","4","30000","40000","0"
"329","1","15000","25000","0"
"329","4","20000","35000","0"
"235","1","25000","50000","0"
"235","2","25000","50000","0"
"235","3","25000","50000","0"
"235","4","25000","50000","0"
"236","1","150000","450000","0"
"236","2","150000","450000","0"
"236","3","150000","450000","0"
"236","4","150000","450000","0"
"237","1","250000","750000","0"
"237","2","250000","750000","0"
"237","3","250000","750000","0"
"237","4","250000","750000","0"
"238","1","150000","450000","0"
"238","2","150000","450000","0"
"238","3","150000","450000","0"
"238","4","150000","450000","0"
"239","1","150000","450000","0"
"239","2","150000","450000","0"
"239","3","150000","450000","0"
"239","4","150000","450000","0"
"240","1","150000","450000","0"
"240","2","150000","450000","0"
"240","3","150000","450000","0"
"240","4","150000","450000","0"
"241","1","150000","450000","0"
"241","2","150000","450000","0"
"241","3","150000","450000","0"
"241","4","150000","450000","0"
"242","1","150000","450000","0"
"242","2","150000","450000","0"
"242","3","150000","450000","0"
"242","4","150000","450000","0"
"213","1","250000","750000","0"
"243","1","250000","750000","0"
"243","2","250000","750000","0"
"243","3","250000","750000","0"
"243","4","250000","750000","0"
"244","1","25000","75000","0"
"244","2","25000","75000","0"
"244","3","25000","75000","0"
"244","4","25000","75000","0"
"245","1","150000","450000","0"
"245","2","150000","450000","0"
"245","3","150000","450000","0"
"245","4","150000","450000","0"
"246","1","25000","50000","0"
"246","2","25000","50000","0"
"246","3","25000","50000","0"
"246","4","25000","50000","0"
"247","1","10000","25000","0"
"247","2","10000","25000","0"
"247","3","10000","25000","0"
"247","4","10000","25000","0"
"248","1","10000","25000","0"
"248","2","10000","25000","0"
"248","3","10000","25000","0"
"248","4","10000","25000","0"
"249","1","250000","750000","0"
"249","2","250000","750000","0"
"249","3","250000","750000","0"
"249","4","250000","750000","0"
"250","1","10000","25000","0"
"250","2","10000","25000","0"
"250","3","10000","25000","0"
"250","4","10000","25000","0"
"251","1","25000","50000","0"
"251","2","25000","50000","0"
"251","3","25000","50000","0"
"251","4","25000","50000","0"
"252","1","25000","50000","0"
"252","2","25000","50000","0"
"252","3","25000","50000","0"
"252","4","25000","50000","0"
"398","3","5000","10000","0"
"398","2","5000","10000","0"
"398","1","10000","20000","0"
"398","4","10000","20000","0"
"399","3","5000","10000","0"
"399","2","5000","10000","0"
"399","1","5000","10000","0"
"399","4","10000","20000","0"
"400","3","5000","10000","0"
"400","2","5000","10000","0"
"400","1","5000","10000","0"
"400","4","10000","20000","0"
"401","3","5000","10000","0"
"401","2","5000","10000","0"
"401","1","5000","10000","0"
"401","4","10000","20000","0"
"402","3","5000","10000","0"
"402","2","5000","10000","0"
"402","1","5000","10000","0"
"402","4","10000","20000","0"
"403","3","5000","10000","0"
"403","2","5000","10000","0"
"403","1","5000","10000","0"
"403","4","10000","20000","0"
"404","3","5000","10000","0"
"404","2","5000","10000","0"
"404","1","5000","10000","0"
"404","4","10000","20000","0"
"405","3","50000","100000","0"
"405","2","50000","100000","0"
"405","1","50000","100000","0"
"405","4","100000","200000","0"
"406","1","5000","10000","0"
"406","2","5000","10000","0"
"406","3","5000","10000","0"
"406","4","10000","20000","0"
"407","1","5000","10000","0"
"407","2","5000","10000","0"
"407","3","5000","10000","0"
"407","4","5000","10000","0"
"408","1","10000","20000","0"
"408","2","10000","20000","0"
"408","3","10000","20000","0"
"408","4","10000","20000","0"
"409","1","10000","20000","0"
"409","2","10000","20000","0"
"409","3","10000","20000","0"
"409","4","10000","20000","0"
"410","1","5000","20000","0"
"410","2","5000","20000","0"
"410","3","5000","20000","0"
"410","4","10000","30000","0"
"411","1","5000","10000","0"
"411","2","5000","10000","0"
"411","3","5000","10000","0"
"411","4","10000","20000","0"
"412","1","5000","10000","0"
"412","2","5000","10000","0"
"412","3","5000","10000","0"
"412","4","10000","30000","0"
"414","1","5000","10000","0"
"414","2","5000","10000","0"
"414","3","5000","10000","0"
"414","4","10000","20000","0"
"413","1","5000","20000","0"
"413","2","5000","20000","0"
"413","3","5000","20000","0"
"413","4","10000","30000","0"
"415","1","5000","10000","0"
"415","2","10000","20000","0"
"415","3","10000","20000","0"
"415","4","10000","20000","0"
"416","1","5000","10000","0"
"416","2","5000","10000","0"
"416","3","5000","10000","0"
"416","4","10000","20000","0"
"417","1","5000","10000","0"
"417","2","5000","10000","0"
"417","3","5000","10000","0"
"417","4","10000","20000","0"
"418","1","5000","10000","0"
"418","2","5000","10000","0"
"418","3","5000","10000","0"
"418","4","10000","20000","0"
"419","1","50000","100000","0"
"419","2","50000","100000","0"
"419","3","50000","100000","0"
"419","4","100000","200000","0"
"420","1","50000","100000","0"
"420","2","50000","100000","0"
"420","3","50000","100000","0"
"420","4","100000","200000","0"
"178","3","100000","300000","0"
"178","2","125000","375000","0"
"178","1","200000","300000","0"
"178","4","300000","900000","0"
"421","1","250000","750000","0"
"421","2","175000","650000","0"
"421","3","150000","500000","0"
"421","4","375000","1100000","0"
"423","1","10000","20000","0"
"423","2","10000","20000","0"
"423","3","10000","20000","0"
"423","4","20000","70000","0"
"424","1","10000","50000","0"
"424","2","10000","50000","0"
"424","3","10000","50000","0"
"424","4","50000","100000","0"
"425","1","25000","50000","0"
"425","2","25000","50000","0"
"425","3","25000","50000","0"
"425","4","50000","100000","0"
"426","1","100000","200000","0"
"426","2","100000","200000","0"
"426","3","100000","200000","0"
"426","4","150000","250000","0"
"427","1","5000","10000","0"
"427","2","5000","10000","0"
"427","3","5000","10000","0"
"427","4","10000","20000","0"
"428","1","100000","200000","0"
"428","2","100000","200000","0"
"428","3","100000","200000","0"
"428","4","200000","250000","0"
